"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
40,"New Jersey",11,160602,160211,159817,159572,159401,159341,159428,159771,160282,160894,161190,161429,161483,161800,162203,162700,163036,163333,163652,164343,165173,165840,166134,166144,166190,166273,166467,166768,167138,167666,168394,169284,170267,171044,171789,172464,173254,174149,175154,176426,177483,178545,179503,180948,182531,184059,185366,186466,187607,188630,189867,191302,193018,194895,196751,198560,200276,201814,203467,204930,206555,208062,209843,211819,213974,216322,218784,221118,223273,225181,227097,228931,230799,232725,235011,237717,241156,244944,248874,252453,255831,258890,261705,264286,266891,269649,272750,276194,279832,283208,286250,288947,291583,294047,296458,299087,301986,305556,309440,313776,318282,322697,327025,331018,334743,338018,340814,343590,347138,351211,355740,360198,364730,369009,373286,377338,380981,383492,385702,387696,390319,392728,394982,396420,397058,397190,396673,395849,394331,392507,391085,390434,390426,390012,388886,387274,385644,384208,382855,381260,379400,377466,375786,373437,370408,366608,363376,360577,358138,355549,352616,349195,346073,343606,341464,339160,336276,333450,330932,328918,327485,326381,325719,325170,324992,324707,324526,323978,323564,322942,322304,321328,320015,318174,316010,313845,311833,310112,308377,306479,304366,302047,299804,297476,295693,294115,292631,290754,288792,287339,286467,286172,285485,284770,283724,282821,281923,281465,281417,281658,281964,282781,283531,284464,284998,285908,287242,288803,290431,291665,292792,293913,294751,295839,296616,298186,299549,300843,301542,301779,301690,301181,300600,299940,299559,299868,300916,301698,302480,302939,303435,303386,303188,303083,303020,303151,303166,303186,303567,304158,304995,305570,306112,306399,306437,306408,306567,306763,307053,307878,308926,310744,312193,314059,314835,315609,316179,317029,317766,318598,319573,321016,322906,324952,327268,328739,329793,329931,329880,330045,330385,330848,331229,331606,332373,333599,335017,336390,337023,337286,336812,336228,335807,335703,336389
56,"Virginia",12,120242,120057,119901,119725,119766,119901,120234,120457,120672,120842,121033,121099,121100,121107,121201,121329,121488,121691,121942,122255,122538,122998,123339,123617,123620,123872,124218,124561,124870,125015,125292,125495,125913,126339,126806,127202,127605,127994,128598,129208,129808,130413,131077,131826,132598,133482,134429,135281,135942,136477,137022,137774,138731,139746,140742,141771,142883,144058,145023,145981,146810,147745,148674,149742,150854,152020,153184,154433,155623,156797,157938,159066,160208,161315,162653,164086,165702,167270,168846,170302,171677,172897,174160,175441,176844,178351,180006,181900,183904,185967,188134,190163,192120,193870,195910,198260,200978,204229,207972,212291,216838,221282,225046,228190,231366,234661,237783,241164,245061,249914,254634,259278,263427,267656,271160,274279,276604,278698,280796,282948,284734,285864,286685,287697,288418,288424,287921,287346,286963,286443,286213,286020,286214,285751,284890,283572,282453,281517,280563,279384,277581,275561,273396,270934,268288,265532,263431,261275,258929,256548,254641,252963,251237,249124,247201,245386,243960,242788,241760,240977,240148,239331,238533,238184,238170,238454,238682,238977,239462,239848,239774,238969,237945,236946,236025,234956,234099,233220,232370,231444,230831,230291,229862,229375,229017,228432,227727,227099,226829,226665,226892,227252,227748,228228,228546,228902,229021,229317,229905,230920,231758,232681,233501,234572,235468,236196,236769,237447,238180,239096,239718,240498,241188,242198,242916,243579,243973,244235,244447,244649,244657,244652,244788,245164,245570,245744,246255,246807,247336,247759,247949,248078,248101,248295,248575,248945,249398,250000,250186,250441,250952,251779,252425,252834,253164,253637,254180,255108,256234,257446,258668,259687,260731,261361,261954,262244,262670,263128,263842,264760,265579,266630,267417,268570,269447,270442,271085,271608,271951,272336,272885,273596,274652,275709,277164,278533,279806,280497,280970,281414,282182,283172,284312,284979,285587
59,"Washington",13,139857,139888,140160,140619,141066,141595,142146,142854,143522,144218,144782,145341,145943,146723,147284,147904,148328,149027,149727,150514,151300,152583,153788,154867,155268,155764,156378,157263,158336,159868,161230,162481,163323,163814,164313,164730,165491,166023,166994,167803,168737,169656,170977,172416,173605,174595,175579,176381,177109,177818,178445,179251,179895,180685,181438,182364,183345,184357,185295,186027,186590,186950,187422,187900,188613,189359,190350,191256,192347,193165,193977,194509,194834,195007,195181,195648,196254,197004,197832,198694,199248,199967,200613,201557,202313,203303,204216,205297,206635,208154,209721,211003,212307,213720,215094,216431,217854,219802,222053,224292,226424,228562,230778,233137,235726,238317,240410,242852,245724,249192,253304,257852,263022,267773,271984,275884,279366,282321,285476,288628,292441,296119,299639,302977,306129,308961,311358,312808,313609,314015,314892,316573,318796,320469,321366,321662,322250,322510,321794,320144,318295,316443,314807,313194,310968,308161,305101,302465,299609,296733,294012,291156,287986,285252,282301,279334,275202,271852,269075,267496,266098,265002,264447,264178,263766,262237,260779,259587,259900,260303,259688,257732,255094,252831,250308,247860,245323,243193,241572,239663,237663,234577,232303,230157,228796,227088,225465,223845,222464,221478,220243,219945,220074,221274,222717,224317,225861,227210,228729,230478,232223,233565,235156,237269,239886,242673,245040,247484,249698,251847,253481,254624,255724,257114,258904,260004,261116,261895,263723,265084,266148,266628,267711,268997,270780,272828,274599,276751,278774,281409,283513,285390,287676,289821,292165,294514,297225,299843,303087,306221,309405,311880,314403,316997,319127,321197,323142,325962,329302,332818,336555,340220,344175,347656,350861,353857,356506,358778,361363,364185,368202,372441,377432,381992,386055,388866,390469,391079,391494,392436,393604,394939,396117,397961,399269,400554,401114,402092,402733,403557,404465,405631,406932,409355,412988
26,"Massachusetts",14,152150,152323,152760,153294,154120,154689,155377,155927,156506,156674,156730,156733,156984,157448,158204,159018,159975,160871,161730,162503,163418,164923,166368,167792,168659,169551,170684,171961,173338,174754,176084,177593,178763,180591,182476,184548,186191,187759,189480,191956,193941,195992,197450,199131,201118,203200,205568,207514,209150,210730,212606,215162,218364,221737,225024,228033,231050,233837,236402,238907,241213,243531,246223,249443,253114,256408,259899,263133,266086,268366,270353,272486,274483,276638,279125,282520,286209,290182,294703,299173,303161,306015,308772,311543,314354,316988,319453,321782,324416,327374,330526,333495,336064,338337,340643,343020,345439,347738,350041,352951,356188,360128,363777,366998,369356,371438,374178,376926,379526,381340,382364,383314,384144,385975,387812,389133,388861,388277,387132,386547,385608,384628,383280,381157,379111,376865,375170,373011,370888,369292,368205,367663,366598,365259,363568,361970,360713,359764,358495,356995,355126,352840,350305,347717,345277,343140,341215,339288,337417,335110,332804,330254,327746,325292,322839,320453,318437,317184,316334,315846,315574,315775,316125,316692,317533,318630,319976,320921,321932,322274,322515,321778,320863,319040,317502,316065,315517,314656,313270,311402,310042,308837,308040,307041,306145,304718,303006,301307,300175,299171,298242,298146,298769,299875,300400,300807,301026,301216,301996,303509,305695,307161,309624,312056,314965,317199,319034,320916,322723,324947,326960,328501,329488,330514,331451,333241,335304,337193,338285,338806,339204,339094,338856,339007,340452,342711,344817,346467,347326,348518,349328,350649,351672,352638,353671,354333,355009,356258,358470,360687,363284,365653,367763,368451,368741,369797,371056,373204,374887,376765,378099,379715,382384,385324,388404,390792,391918,393109,393817,395797,397616,400075,402896,405799,408271,410313,412247,413725,414373,414340,414369,414522,415499,416495,417138,417470,418339,419642,420883,420877,420704,420867,421349,422068,423344
22,"Indiana",15,109046,108970,109204,109039,109004,109394,108299,107079,105381,105159,104708,104806,104617,104222,103855,103619,104063,104205,104881,105410,106161,106684,107030,107524,108148,108176,106422,104455,103195,103527,103793,104088,104479,104875,105126,105254,105252,105332,105622,106040,105353,104639,103128,102174,100864,100487,100508,100587,100193,100005,99952,100386,100857,101379,101905,102562,103222,103790,103920,103988,103948,104109,104224,104427,104729,104990,105370,105625,105977,106032,106070,105916,105772,105749,105850,106040,106107,106200,106443,106774,107098,107229,107267,107264,107323,107407,107517,107696,107947,108240,108615,108940,109241,109464,109604,109815,109917,110189,110387,110693,111069,111434,111917,112310,112725,113649,114643,115679,116005,116343,116765,117330,117790,118156,118528,118853,119120,119143,119141,118975,118874,118894,119164,119534,119901,120269,120754,121102,121428,121533,121646,121592,121522,121387,121334,121274,121258,121191,121296,121599,121983,122177,122144,121965,121584,121283,121101,120977,120702,120305,120147,119968,119647,119295,118899,118627,118211,117910,117694,117403,117092,116762,116633,116648,116749,116713,116756,116705,116756,116683,116710,116591,116317,115764,115325,114840,114516,114104,113707,113341,112937,112573,112325,112272,112398,112457,112536,112467,112344,112045,111890,111851,111976,112122,112232,112285,112273,112229,112385,112364,112460,112389,112566,112700,113019,113319,113742,114075,114390,114536,114717,114993,115379,115660,115963,116299,116741,117124,117560,117998,118398,118639,118955,119305,119704,119853,120015,120140,120530,120888,121379,121605,121825,121943,122177,122497,122879,123230,123582,123840,124239,124720,125480,126266,126981,127512,128081,128541,128961,129193,129666,130332,131280,132201,133149,133862,134606,135128,135947,136698,137546,138025,138643,139448,140537,141543,142631,143728,144734,145398,145921,146585,147454,148363,149045,149705,150346,151184,151982,152718,153438,154141,154955,155580,156102
8,"Arizona",16,109686,110149,110515,110899,111318,111765,112219,112697,113217,113740,114203,114495,114708,114917,115113,115378,115711,116133,116509,116976,117512,118238,118820,119296,119579,119870,120203,120716,121389,122064,122657,123240,123842,124324,124737,125164,125681,126213,126954,127723,128549,129310,129957,130628,131183,131953,132618,133338,133965,134602,135063,135656,136313,137144,137834,138510,139178,139911,140550,141144,141657,142156,142632,143151,143787,144510,145231,145976,146640,147239,147707,148218,148708,149160,149697,150376,151303,152079,152842,153505,154301,155050,155772,156344,156967,157563,158257,159063,160096,161312,162392,163255,164001,164729,165670,166755,168021,169549,171216,173587,176360,179039,181762,184430,187817,191393,195800,200186,205607,211834,219928,228884,237484,246374,253567,260352,264175,265659,268945,273091,277731,279810,280507,280050,278738,276669,275693,273811,271982,269948,268716,268299,268229,267801,266360,264381,262007,259277,256777,253042,249552,245627,240719,235663,229618,225689,221187,216480,210297,204723,200244,196697,192988,189905,187207,184244,181007,177178,174244,171858,169614,167630,165425,165268,165477,165575,164350,163204,162946,162128,161065,158390,156532,154045,152521,150669,149080,147167,145393,144192,142565,140993,139117,138036,137443,137107,137195,137264,138324,138974,140045,140714,142863,145762,148873,151597,154282,157379,160131,162926,164595,166730,168002,169979,171610,173631,176253,179264,181651,183565,185075,185801,187293,189052,191583,192231,192039,191922,192269,192297,192374,192051,192339,193200,194442,195171,195701,197259,199043,200706,201531,202670,203698,204970,205706,206357,207216,209145,210726,211914,212851,213909,214809,215157,215897,216914,218397,219946,221073,222320,223779,225527,226928,228122,229379,230866,231827,233114,234332,235820,236957,238652,240733,242838,244641,246173,247443,248536,249710,251203,252278,253188,254000,255379,256761,258129,258973,259919,260947,262230,263979,265501,266927,268276,270320
53,"Tennessee",17,91087,91502,91943,92420,92881,93267,93607,93981,94383,94805,95205,95588,95947,96292,96612,96943,97279,97694,98108,98556,98997,99709,100311,100807,100987,101234,101535,101816,102130,102490,102935,103334,103738,103958,104074,104100,104262,104514,104896,105332,105751,106078,106340,106739,107162,107619,107943,108185,108404,108615,108813,109048,109283,109602,109880,110276,110761,111372,111754,112037,112181,112399,112595,112785,113056,113346,113678,113958,114198,114443,114678,114864,114943,115056,115206,115409,115571,115774,116034,116323,116635,116903,117190,117389,117577,117777,118032,118287,118564,118864,119210,119551,119898,120280,120664,121025,121360,121677,122038,122454,122910,123403,123936,124468,125029,125581,126201,126821,127466,128134,128887,129762,130644,131519,132311,133074,133843,134492,135173,135780,136468,137139,137896,138687,139514,140248,140953,141513,142024,142332,142674,143049,143503,143940,144351,144706,144980,145049,145013,144761,144471,143947,143499,143091,142883,142712,142483,142116,141616,141056,140585,140036,139491,138981,138632,138218,137616,136861,136174,135572,135147,134782,134546,134278,134110,134013,133971,134012,134057,134124,134050,133855,133523,133084,132582,132038,131458,130744,130208,129691,129394,129006,128715,128401,128154,127866,127520,127162,126843,126686,126599,126663,126796,126975,127077,127224,127369,127564,127686,127741,127837,128016,128332,128717,129181,129552,129942,130266,130766,131319,131977,132625,133158,133653,134041,134391,134679,135032,135433,135817,136127,136382,136595,136789,137108,137546,138071,138621,139186,139881,140488,141068,141597,142226,142924,143724,144384,145073,145774,146606,147376,148001,148552,149238,149945,150809,151661,152667,153638,154446,155175,156136,157351,158565,159671,160721,161726,162628,163488,164448,165434,166374,167480,168593,169788,170823,171825,172795,173662,174552,175421,176247,177015,177857,178727,179693,180608,181497,182206,182755,183343,184068,184893,185841,186747
32,"Missouri",18,83424,83583,83736,83891,84091,84383,84744,85078,85365,85611,85826,85996,86148,86334,86561,86838,87151,87497,87723,87925,88114,88478,88873,89203,89440,89654,89920,90235,90554,90808,91063,91368,91733,92162,92627,93095,93451,93689,93955,94255,94844,95407,95819,96058,96334,96812,97258,97711,98183,98659,99152,99713,100423,101128,101853,102616,103287,103780,104122,104589,105151,105722,106335,106971,107618,108266,108940,109643,110337,110984,111607,112103,112545,112955,113490,114100,114705,115366,116073,116776,117364,117892,118449,118961,119432,119913,120512,121148,121859,122578,123345,124020,124704,125302,125758,126052,126247,126578,127048,127710,128320,128850,129344,129902,130500,131063,131529,131934,132315,132821,133411,134074,134782,135482,136192,136807,137370,137802,138141,138369,138568,138758,139060,139454,139872,140304,140764,141187,141473,141624,141684,141689,141593,141458,141368,141358,141400,141355,141231,140900,140542,140204,140037,139815,139326,138793,138269,137848,137427,137058,136766,136225,135623,134981,134536,134135,133645,133053,132375,131745,131295,130882,130669,130755,131019,131040,130743,130639,130746,130831,130519,129983,129285,128485,127650,126796,126005,125267,124604,123797,122951,122146,121540,121116,120649,120300,119829,119470,119011,118721,118513,118594,118869,119183,119308,119262,119225,119350,119331,119532,119731,120305,120641,120971,121156,121493,121898,122267,122501,122568,122794,122982,123268,123445,123699,124018,124503,125181,125821,126298,126578,126754,126940,127183,127414,127453,127573,127891,128599,129309,129972,130460,130866,131217,131567,131854,132311,132723,133317,133897,134596,135362,136083,136768,137287,137811,138415,139141,139755,140386,141127,142004,142922,143625,144249,144746,145277,145969,146668,147355,147992,148696,149464,150388,151416,152431,153224,153898,154501,154944,155376,155824,156521,157350,158295,159094,159787,160432,160972,161355,161492,161759,162084,162518,162980
27,"Maryland",19,149672,149505,149360,149312,149249,149372,149577,149842,150008,150149,150268,150308,150142,149848,149689,149806,150054,150258,150504,150808,150991,151439,151784,152197,152056,151860,151608,151513,151613,151923,152217,152493,152817,153443,154099,154582,154711,154753,154897,155316,155786,156387,157114,158169,159145,160079,160565,160989,161128,161519,161949,162663,163291,164090,165022,166098,167223,168161,168982,169609,170272,170948,171840,172935,174238,175663,177041,178528,180011,181566,182939,184244,185470,187062,188860,191038,193294,195608,197858,199987,202180,204225,206250,208146,209986,212008,214392,217124,220011,223089,226249,229192,231870,234324,236938,239379,242134,245240,249219,253758,258923,264122,268810,273150,277271,281512,285312,288918,293190,298130,303990,310394,317039,322625,327732,331410,335637,338559,341607,344568,348025,351501,354169,356891,359063,360589,360899,360895,360565,360264,359611,359309,359005,358790,358196,357627,357204,356658,355033,351875,348566,345874,343592,340951,337753,333846,329471,324710,320514,316408,312549,309262,306056,302720,298863,294820,290881,287482,285213,283096,281591,279563,278099,276748,275950,275516,274611,273917,273386,273641,273533,272789,271107,269043,267009,264679,262415,260366,259326,258863,258195,257036,255940,254630,253377,251727,250676,249762,248977,247931,247288,247291,247757,248247,248711,249244,249807,250194,250477,250952,251648,252740,254024,255749,257582,259617,261293,262807,264017,265330,266608,268143,269186,270155,271150,272018,273165,273444,273723,273440,273386,273174,273138,273279,273390,273369,273538,274346,274978,275587,275439,275289,274835,274753,274740,274551,275095,275691,276829,277630,279029,280444,281161,281550,281441,282273,283021,284215,285131,286359,287691,289003,290408,291295,292040,291866,291885,292191,293206,294627,295990,296750,297854,299023,301024,302417,303357,303711,303439,303240,303163,303807,304591,305747,306784,307593,308308,308921,309364,309128,308653,308320,308380,308757,309182
60,"Wisconsin",20,101457,101608,102067,102585,103130,103665,104249,104824,105357,105843,106230,106547,106680,106839,106938,107142,107391,107773,108228,108614,108982,109301,109705,110031,110298,110353,110414,110546,110893,111393,111854,112456,113011,113798,114478,115107,115561,115869,116214,116602,117031,117477,117995,118835,119757,120755,121335,121822,121934,122179,122446,122937,123519,124147,124810,125518,126246,126973,127645,128237,128730,129106,129523,130044,130672,131364,132077,132852,133616,134404,135076,135599,135930,136192,136520,136937,137536,138212,139057,139881,140707,141415,142054,142700,143196,143798,144477,145374,146537,147816,149240,150234,151085,151838,152769,153584,154418,155470,156736,158258,159447,160652,161786,163051,164228,164820,165196,165531,166278,167276,168430,169721,171019,172183,173176,174022,174684,175125,175511,175700,175808,175808,175830,175907,176166,176620,177150,177580,177834,178188,178312,178402,178190,177931,177680,177353,177309,177350,177615,177718,177757,177623,177050,176088,174917,173980,173412,172942,172484,171897,171023,169906,168834,167107,166127,165101,164963,164285,163757,163118,162834,162466,162137,161636,161254,161182,161428,161670,161828,161782,161403,160777,159635,158150,156780,155424,154336,153225,152145,151130,150070,149119,148363,147605,147177,146830,146453,146054,145429,144970,144341,144051,143897,144267,144559,144944,144934,144944,144642,144564,144267,144305,143918,144286,144943,146228,147184,148025,148721,149519,150132,150585,150766,151046,151575,152480,153138,153693,154128,154664,154812,154702,154534,154687,155007,155400,155986,156476,157322,157940,158423,158551,158564,158650,158845,159315,159890,160533,161250,161918,162809,163779,164920,165696,166486,167236,168074,168788,169580,170548,171664,172838,174175,175386,176509,177344,178078,178617,179079,179719,180776,182154,183584,185149,186654,188142,189093,189805,190230,190773,191297,191861,192512,193152,194341,195758,197358,198391,199056,199606,200187,200618,201213,201671,202523
31,"Minnesota",21,102262,102190,102373,102732,103213,103743,104304,104897,105374,105819,106247,106689,107044,107353,107675,108159,108666,109300,109909,110538,111152,111848,112444,112884,113083,113407,113763,114401,115114,116179,117189,118170,118973,119854,120924,122054,123198,124256,125601,126830,127960,128873,129960,131399,132878,134158,135273,136163,137242,138215,139422,140806,142979,145045,147169,148779,150619,152105,153402,154691,156099,157379,158715,160267,162181,164261,166414,168347,169853,170963,171832,172615,173332,174409,175481,176849,178168,179705,181208,182725,184310,185703,186830,187749,188580,189612,190607,191932,193327,195000,196519,198035,199387,200497,201560,202480,203627,204773,206184,207604,209013,210495,211863,213107,214276,215591,216864,217638,218596,219610,220762,221706,222525,223697,224781,225962,226718,227188,227392,227297,227264,227124,227246,227149,227109,226894,226922,226804,226895,226850,226746,226114,225356,224394,223507,222403,221728,221109,220677,219692,218341,216564,214370,212175,210181,208522,207164,205685,203958,202118,200272,198565,196991,195259,193471,191088,189150,187798,187143,186709,186415,185992,185413,184792,184601,184466,184535,184817,185159,185508,185259,184676,183291,181555,179733,178207,176328,174588,172612,171258,169738,168400,167130,166082,165372,164686,163987,163139,162243,161586,161274,161634,162290,163069,164029,165014,166063,167162,168505,169892,171157,172346,173251,174271,175283,177147,179004,180968,182576,184061,185421,186464,187337,188460,189948,191970,193706,194988,195597,195741,195458,194964,194451,194240,194520,195064,196476,198068,199787,200769,201337,201779,202124,202509,202817,203466,204359,205815,207537,209407,210877,211777,212514,213337,214302,214969,215680,216494,217564,218819,220468,222556,224803,226752,228141,229039,229468,229845,230167,231101,232487,234399,236609,239000,241077,242481,243212,243644,244218,244678,245275,245882,246835,248122,249562,250909,252125,253207,254112,254676,254911,255356,255931,256666,257609
10,"Colorado",22,139532,140052,140583,141192,141861,142650,143408,144145,144830,145492,145977,146396,146828,147404,148009,148602,149207,149945,150761,151614,152398,153231,153919,154494,154842,155335,155983,156994,158116,159368,160489,161499,162497,163458,164699,165920,167291,168637,170532,172382,173995,175192,176391,177865,179367,180966,182563,184076,185794,187535,189533,191565,193859,196265,198571,200780,202821,204944,206806,208595,210200,211821,213315,214973,216671,218277,219596,220640,221368,221663,222009,222562,223256,224043,224720,225553,226111,226862,227547,228169,228320,228264,228195,228454,228661,228731,228770,229031,229404,229918,230314,230904,231334,231627,231796,232036,232475,233086,233793,234531,235238,235679,236197,236640,237283,237859,238141,238510,238982,239795,240564,241386,242180,242907,243680,244311,244838,245274,245371,245480,245579,246208,246776,247203,247671,247766,247638,247175,247019,246827,246412,246191,246358,246989,247603,248097,248361,248057,247416,246389,245231,243826,242538,241408,240579,239765,239058,238182,237472,236894,236396,235552,234522,233476,232814,232393,232148,231966,231739,231324,231015,230758,230712,230817,231010,231475,231888,232305,232325,231983,231276,230339,229337,228262,227309,226353,225378,224551,223705,223020,222353,221475,220798,220082,219870,219751,219711,219714,219768,220117,220542,221136,221914,223182,224707,226368,227619,228884,230096,231423,232676,234279,236084,238205,239942,241644,243226,245102,247079,248808,250330,251667,253260,254732,256369,257770,259229,260779,262368,263990,265216,266634,268375,270578,273076,275948,279067,282167,285000,287898,290583,293192,295757,298500,301308,304055,306837,309392,312202,315082,318125,320553,322561,324509,326456,328330,330266,332696,335397,338438,341719,345072,347913,350078,351836,353101,354282,355804,357893,360170,363105,365898,368840,371417,374285,376802,378775,380226,381508,383019,384843,387052,388810,390263,392055,393511,394636,394543,394483,394328,394645,395366,396141,397122,398753
4,"Alabama",23,82204,82289,82436,82663,83052,83219,83305,83252,83391,83440,83540,83631,83970,84398,84834,85228,85645,86070,86488,86880,87288,87822,88265,88671,88886,89128,89362,89756,90096,90509,90839,91160,91417,91715,91993,92280,92452,92732,92946,93153,93405,93715,94045,94462,94854,95205,95457,95681,95951,96237,96567,96852,97137,97456,97809,98202,98680,99237,99628,99920,100072,100269,100469,100738,100972,101268,101601,101897,102112,102242,102407,102505,102605,102770,102978,103249,103481,103753,104008,104278,104577,104829,105122,105375,105694,105935,106147,106381,106668,106992,107240,107504,107767,108060,108311,108579,108820,109164,109605,110163,110657,111110,111580,112179,112828,113328,113654,113840,114072,114399,114842,115389,115935,116527,117235,118142,119097,120019,120836,121727,122606,123493,124341,125176,126069,126814,127480,127835,128157,128285,128785,129278,129932,130149,130297,130285,130411,130510,130612,130596,130512,130243,129995,129665,129465,129327,129340,129279,128968,128676,128236,127948,127402,126992,126448,125910,125218,124599,123983,123455,122868,122343,121945,121654,121400,121243,121117,120745,120289,119774,119335,118721,118069,117534,117145,116619,115965,115253,114707,114344,114046,113810,113550,113253,112945,112590,112252,111785,111445,111397,111438,111548,111427,111428,111360,111358,111312,111354,111427,111604,111698,111876,112035,112350,112597,112712,112793,112865,113079,113232,113392,113533,113689,113822,113934,114072,114332,114680,115035,115285,115507,115628,115802,115981,116121,116283,116467,116808,117124,117374,117549,117722,117878,118087,118221,118342,118505,118750,119101,119474,119952,120314,120640,120796,121016,121220,121569,121974,122393,122678,122938,123260,123687,124088,124343,124602,124947,125457,125912,126284,126794,127307,127888,128420,129028,129663,130289,130925,131482,131998,132454,132998,133417,133889,134382,134959,135507,136028,136597,137185,137710,138166,138659,139299,140030
51,"South Carolina",24,96784,96890,97144,97205,97405,97552,97914,98256,98656,98941,99198,99460,99751,100074,100370,100730,101193,101922,102668,103457,104149,104786,105162,105535,105931,106539,107044,107572,108123,108657,109076,109369,109683,110096,110622,111116,111795,112281,112810,113120,113489,113804,114186,114679,115222,115776,116367,116908,117521,117947,118420,118732,119215,119742,120302,120866,121311,121916,122379,122866,123157,123515,123879,124260,124548,124831,125166,125547,125910,126165,126266,126370,126506,126743,126952,127215,127484,127794,128133,128529,128916,129289,129663,129986,130231,130476,130782,131210,131657,132132,132627,133130,133629,134081,134534,134991,135437,136034,136690,137444,138097,138870,139703,140623,141470,142289,143040,143928,144785,145673,146608,147772,148969,150143,151232,152303,153388,154351,155568,156570,157710,158766,160039,161320,162408,163304,164022,164538,164944,165313,165680,165991,166145,166331,166460,166641,166775,166842,166701,166544,166347,166321,166135,165721,165257,164885,164619,164035,163293,162536,161888,160904,159944,158798,157848,157087,156293,155383,154294,153461,152836,152256,151701,151321,151125,151035,150807,150473,150260,150239,150062,149638,149071,148353,147589,146856,145988,145012,143874,143070,142255,141575,140918,140527,140110,139644,139130,138653,138516,138560,138852,138847,138850,138738,138627,138434,138206,138226,138325,138475,138536,138622,138771,139216,139600,139996,140383,140928,141608,142167,142660,143133,143563,144127,144650,145039,145180,145386,145689,146116,146470,146806,147084,147277,147502,147823,148352,149050,149760,150374,150917,151440,151852,152208,152663,153250,153887,154506,155017,155580,156124,156835,157472,158054,158720,159448,160264,161002,161690,162113,162700,163284,164222,164984,165768,166456,167123,167716,168285,168939,169632,170569,171582,172890,173961,174905,175629,176388,177130,177898,178551,179262,180002,180763,181557,182181,182826,183354,183924,184579,185161,185730,186259,186783,187337
