RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
394848,"Medford, OR",210,129668,130069,130519,131015,131533,132091,132721,133464,134277,135132,135822,136329,136628,137122,137653,138346,138682,139094,139584,140560,141190,142223,142979,143696,143953,144105,144551,144775,145248,145723,146377,146807,147340,147730,148238,148677,149096,149312,149450,149707,150318,151133,151988,153066,154155,155406,156230,157002,158280,159732,161232,162140,162871,163751,164801,166165,167481,168641,169833,170951,172092,172832,173583,174672,176052,177376,178396,179445,180471,181480,182400,183081,183813,184556,185557,186532,187557,189938,192142,193977,194626,195622,196981,198595,200082,201714,203647,205949,209232,212408,216400,219564,222832,225304,227821,230400,233382,236788,240518,245408,250184,254836,257851,261206,264660,268657,272243,277122,283844,289945,295144,298876,304537,310232,315409,320064,324211,325382,327323,329434,334631,337310,339208,340676,342320,342484,340619,338952,336687,335294,333177,332383,330793,329250,326729,325314,322477,318863,315501,311967,308154,304131,301079,298626,294999,291197,286914,282891,279298,275761,272138,267824,264664,261126,257428,253407,249317,248429,247107,246246,243083,240985,239225,237666,236487,235445,233875,233336,231072,229067,226827,225948,224911,222373,220910,220391,220447,219810,218769,215345,212662,208394,206118,203256,202230,201011,198488,193724,189737,187817,187652,187904,187977,189023,190006,191305,192768,194140,196225,198815,201910,204888,206896,209605,212309,216803,219294,221468,221658,222369,222432,223651,224801,227031,230134,231889,233141,232553,234014,234746,235628,236254,237731,238591,240243,241179,242873,244313,246102,247669,249814,251429,252559,252573,253093,254096,254583,255367,256825,258669,261119,263601,265446,267022,268759,271985,274797,278292,281364,283747,284335,285500,287268,289906,292177,294460,296301,298542,300971,303063,303605,304078,305216,307956,310086,311307,311919,312672,314117,314804,316027,317011,318028,319424,320483,320609,319574,318413,318174,317551,316790,316440,317076,318413,320784
753895,"Lafayette-West Lafayette, IN",211,90573,91768,94088,95988,97116,97748,98432,99185,99936,100472,100996,101446,101915,102325,102783,103300,104154,105262,106299,107044,107473,107879,108117,108472,108780,109219,109901,111172,112587,113741,114335,114887,115430,115848,115696,115655,115648,116031,116355,116775,117421,118018,118397,118795,119167,119597,119794,120048,120361,120785,121101,121586,121792,122420,123072,124163,124838,125361,125845,126555,127083,127514,127934,128582,129200,129564,129858,130135,130501,130695,130728,130648,130519,130431,130157,130226,130259,130617,130911,131311,131611,131838,131999,132137,132227,132324,132540,132761,133130,133356,133632,133813,134144,134350,134597,134765,134926,134889,134450,133166,131193,128892,127185,126194,125998,127267,127734,127532,126152,125804,125867,125977,126246,126551,127138,127329,127565,127238,127201,127300,127414,127254,127037,127141,127455,127940,128582,129097,129576,129448,129265,128799,128571,128452,128412,128535,128576,128759,128952,128663,128512,128385,128412,127791,127062,126736,126602,126514,125996,125565,124909,124478,123964,123949,123865,124209,124394,124786,125220,125344,125568,125512,125538,125731,125832,126042,125681,125371,125114,124941,124585,124228,123912,123708,123305,122651,122032,121890,122280,122537,122251,121630,121099,120670,120385,120275,120380,120379,120251,119768,119424,119558,119867,120031,119811,119886,120189,120400,120307,120189,120174,120287,120632,120954,121432,121722,122017,122039,122334,122913,123707,124292,124669,124784,125152,125620,126433,126795,126917,126952,127167,127286,127346,127277,127516,127620,127845,128142,128776,129571,130197,130449,130471,130424,130647,131075,131624,132216,132713,133485,134139,134821,135180,135716,136286,137243,138199,139146,139598,139732,139997,140807,141671,142379,142959,143756,144670,145323,145838,146344,146981,147819,148995,150535,151894,152779,153180,153803,154267,154628,154905,155671,156447,157105,157589,158371,159884,161241,162310,162482,163224,164106,165243,166261,167259
394378,"Bellingham, WA",212,,,,,,,,,124638,124790,124901,124648,125067,125880,127457,128750,129701,130370,130975,131508,132275,132897,133616,132640,131562,131131,132879,135610,137628,139655,140696,141529,141309,141002,141137,141786,141880,141615,141541,142044,142869,143393,143981,144623,145425,146484,147348,148051,148305,148278,148093,148025,148323,148550,148805,149451,150564,152047,152841,153453,153654,153924,153784,153788,153774,153895,154153,154659,155464,155917,156664,157364,157950,158220,159596,160986,162129,162540,163735,165698,167460,168357,169747,170721,173170,174862,176797,179397,182035,185499,187474,190255,191755,193708,193924,196280,198844,204822,208949,213292,217201,222821,228795,234046,239487,241766,242595,244877,250051,255081,258721,261425,265451,271504,276397,280469,281084,285817,289520,293904,295804,298207,300010,300853,302336,303146,304671,305059,306194,305908,305669,304469,304203,303501,302828,302404,303191,304159,305014,305077,305365,305131,306902,307175,307714,305716,303996,301048,298421,296385,294932,292571,290508,289379,287385,285927,282734,280490,277808,276506,276832,275993,275264,274063,273790,273277,273313,272657,272702,272809,273182,272174,270147,269121,268326,268285,267138,265832,265039,264833,264442,262140,258928,256149,254693,253079,252043,250238,249853,248368,246888,245836,245868,245956,247511,248563,250419,250599,251824,253858,255986,258861,261305,263608,263681,264173,264506,265522,266135,267382,268373,268195,266779,266884,268182,270182,270360,271004,271995,274177,274711,274629,273759,273447,273604,275396,277504,279935,282488,285444,287222,286807,286843,286629,288632,290923,295023,297885,299665,300792,302303,304914,307127,309919,310984,313201,314924,317527,319933,322595,326534,331986,338079,343118,346309,349635,352804,354685,354820,355716,358551,360008,362545,365771,371881,376736,381181,383617,385603,386657,389788,392049,393803,396598,400730,405622,408038,409212,409959,410816,411400,412382,413239,415223,418786
394765,"Lake Havasu City, AZ",213,101243,101288,101562,101883,102286,102553,102805,102784,102935,103041,103251,103255,103339,103318,103496,103536,103384,103135,102832,102690,102573,102713,103089,103625,103876,103914,103880,104150,104340,104563,104963,105570,105972,106129,106257,106466,106626,106877,107195,107627,107798,107866,107785,108009,108412,109109,109693,110336,110857,111380,111839,112217,112633,113072,113497,113865,114052,114244,114564,115111,115789,116277,116806,117325,118143,118893,119644,120448,121129,121851,122368,123003,123667,124549,125769,126999,128289,129457,130891,132370,133899,135605,137259,139019,140836,143080,145646,148067,150369,152818,155742,159032,161927,164140,165920,168007,171113,175209,179834,184491,189456,194464,199305,202630,206089,209044,211393,213831,217410,222544,227227,231579,235650,240477,244189,248127,251429,254948,258429,261665,265177,269475,272625,275066,275324,276683,277241,277096,275303,273551,272881,271334,268882,265524,262163,258930,255827,253216,250096,246625,243345,239817,236369,233685,231761,228777,224116,218369,213320,208718,205752,201411,197528,192881,189298,184427,179715,175470,171799,168806,165681,162806,160570,159557,159196,157897,156924,156117,156010,154511,153469,152258,151785,150829,149416,147611,145502,144004,142544,141935,141450,141058,140242,139400,139464,140267,141351,141583,141242,141351,141412,141588,141039,141621,142017,143853,144641,145896,145776,146684,147482,148493,150012,151563,153612,154480,156069,157605,159345,159702,160204,161343,163657,166330,168534,170083,170270,170746,171476,171648,171405,171178,171777,172201,172319,172436,172869,173987,175916,177185,177736,178227,179625,180602,180818,181021,181933,183859,184679,185684,185595,185955,186320,186998,187595,188100,189287,190701,191820,192457,193750,195490,197226,198957,200240,201078,201591,202431,203953,205746,207566,209682,211309,212923,214799,216119,217681,218719,220930,223123,225039,227445,229804,232213,234168,235685,236197,236627,237583,239537,241031,241942,242770,243403,245179
395047,"Saginaw, MI",214,68795,69258,69644,70026,70305,70603,70933,71448,72005,72521,73045,73583,74107,74498,74821,75062,75306,75601,76045,76497,76968,77003,77158,77261,77593,77747,77902,78170,78412,78693,78905,79291,79904,80979,82356,83372,83925,83988,84230,84555,84904,85142,85442,85921,86437,86932,87310,87693,88039,88421,88811,89215,89492,89675,89854,90254,90855,91387,91855,92167,92433,92423,92242,92105,92239,92733,93269,93915,93990,94105,93980,94578,95024,95565,95662,95899,96068,96232,96451,96782,97294,97672,98059,98577,98660,98988,99202,99824,100140,100251,100532,101118,101933,102398,102412,102550,102701,103185,103397,103822,103798,103695,103755,104130,104508,104692,103952,103835,104176,105267,105646,105591,105535,105376,105064,104883,105165,105105,104912,104506,104376,103998,103318,102778,102355,102245,101525,100153,98360,97180,97263,97377,97022,96195,95797,95525,95241,94307,93722,92717,91763,90319,88877,86962,85242,83734,83094,82536,82172,81454,80430,78717,77070,75589,74689,73938,73554,73093,72702,72277,72458,74033,76187,78351,79533,80092,80419,80562,81443,81934,82721,81923,80963,79300,78520,78405,78348,78218,77222,75859,74550,73891,73427,73399,73247,73164,72194,70779,69933,69900,70326,70715,70224,69950,69477,69834,70528,71154,71507,71718,71960,72591,73113,74000,74908,75655,75455,75039,74202,74192,74156,74345,74514,74768,75175,75163,75193,74934,74773,74268,74004,74055,73963,73827,73425,73222,72963,72918,72835,73144,73656,74325,75000,75343,75411,75062,74493,73751,73302,72919,73052,72788,73075,73157,73353,73299,73717,74513,75730,76620,77458,78209,79327,80757,82201,83337,84205,84742,85040,85225,85484,86043,86305,86575,86222,86178,85974,86459,86763,86938,87025,87346,88253,89140,90070,90804,91457,91983,92901,93538,94340,94870,95595,96068,95854
394763,"Lake Charles, LA",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157356,157279,157236,157062,157222,157672,158496,160978,161500,160792,157416,155799,153599,152198,150820,151039,150365,147549,144896,142959,143514,144134,145009,145380,146333,147385,148873,149571,150543,151948,153862,154944,155786,156332,157458,158717,159920,161161,161466,161791,162437,164725,166547,167484,167716,168207,169170,169541,170410,170841,170845,170426,169967,170394,170670,170725,170010,169805,170386,170999,171429,171471,171454,171197,171270,171022,170232,168833,168558,169190,170506,171090,171398,171198,171606,171810,172092
394726,"Johnson City, TN",216,74735,74763,74924,75160,75490,75872,76266,76599,76957,77465,78016,78613,78990,79305,79505,79866,80182,80595,80970,81636,82291,82961,83266,83475,83721,84094,84525,84800,85158,85644,86233,86685,87027,87374,87815,88160,88260,88337,88315,88448,88685,88943,89124,89198,89396,89654,89848,90026,90191,90512,90721,90968,91163,91460,91751,92296,92717,93327,93365,93453,93162,93139,93218,93516,93780,93954,94026,94005,94067,94179,94418,94743,95003,95348,95507,95687,95702,95856,96161,96509,96780,96893,97150,97440,97790,97981,98241,98612,99077,99416,99604,99767,100049,100360,100647,100776,100917,101194,101569,102015,102366,102851,103435,104098,104775,105482,106213,106958,107770,108655,109555,110319,111016,111563,112109,112624,113196,113762,114393,114993,115858,116618,117407,117924,118696,119414,120109,120611,121029,121537,122048,122834,123416,123669,123759,123981,124509,124876,125269,125473,125880,126106,126024,125415,124943,124887,125405,125407,125275,125016,124942,125056,125019,125182,125286,125331,125386,125147,124920,124738,124441,123987,123607,123506,123570,123320,123359,123433,123740,123852,123990,124083,123959,123792,123497,123172,122953,122690,122562,122271,122045,121572,121322,121031,120758,120449,120152,119897,119553,119403,119622,119831,120101,120157,120209,120151,120299,120397,120821,121041,121343,121301,121328,121594,121864,122337,122516,122695,122811,123077,123243,123471,123631,123876,123803,124078,124482,125127,125536,126001,126372,126713,126838,126978,126942,126839,126841,126704,126929,127069,127340,127494,127747,128075,128369,128530,128848,129454,130191,130902,131367,131812,132284,132727,133137,133684,134240,134799,135055,135120,135238,135654,136426,137401,138140,138849,139501,140307,141114,141779,142093,142486,143177,144081,144663,144988,145521,146416,147044,147378,147633,148042,148637,148831,149100,149549,150279,150941,151423,151746,152190,152553,152903,153148,153654
394565,"Elkhart, IN",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116274,116084,114964,114694,115306,116544,117143,115954,115198,113982,114205,113834,113756,113085,113897,113898,113080,111844,111251,111673,111396,111265,110792,110603,110272,110372,110581,111142,111703,111857,111519,110891,110524,110861,111482,112098,112077,111812,111656,111929,112612,113273,114252,115372,116686,117468,117799,118262,118601,119161,119085,119103,119011,119440,120064,120894,121625,121848,121660,121399,121745,122354,123370,124108,125128,125876,126819,127753,128773,129900,130999,131715,132372,132496,132851,132655,132873,132501,132382,132526,133297,134242,135261,136696,138590,140729,141125,141044,140314,141103,141554,142052,142343,143021,143409,144037,144416,145049,146273,147742,149616,150481,151650,152580,153447,154212,155123,156628,157940,158895,159528,159754,159405,159516,159569,160900,161943,163311,163989,163909
395247,"Yuma, AZ",218,,,,,,,,,,,,,,,,,,,,,,,,,103413,103712,103658,103696,103393,103489,103785,104410,104932,105407,105969,106444,106780,106890,107067,107467,107930,108241,108560,108971,109649,110234,110734,110884,111066,111246,111522,111664,111787,111818,111964,112258,112702,113158,113535,113162,112696,112178,112524,112882,113251,113522,113960,114544,115074,115493,115806,115963,116180,116239,116585,116814,117305,117585,117939,118149,118632,118985,119510,119877,120335,120744,121274,121879,122498,123032,123729,124485,125544,126424,127302,127993,128989,130157,131929,134108,136575,138785,141310,143583,145767,146931,148375,151260,155300,160361,165597,171762,177862,182721,185522,187421,189888,192319,193464,195763,198460,202308,203722,204533,206410,207950,209093,208845,208066,207693,206717,205931,204940,202993,201891,201346,201121,199969,199014,198354,197958,195836,192536,189688,187622,186479,183920,181122,176626,172817,169023,167364,166555,166845,167099,165553,161981,157189,153825,150217,147233,143898,142313,141879,141645,142685,142432,142638,141883,141339,139939,138887,138632,139446,137751,134131,130046,127059,126711,125455,123937,121253,118473,116331,113945,112892,111796,110938,110981,110713,110230,109632,110238,111472,112347,113147,115298,117057,118334,118685,117735,117427,116972,117693,117751,118625,119474,119827,119134,118903,120223,122290,123678,124709,125471,126153,126659,126988,127544,127539,128012,127933,128230,127828,128799,128800,128789,128045,127845,128522,129807,131413,132622,133099,133254,133665,132789,132014,131422,131940,133302,134026,134557,134422,133910,134338,135106,135877,136705,138351,140397,141534,141325,141509,142018,142830,142751,143382,144323,145565,146148,146259,146545,147542,148621,149427,150101,151045,152022,152466,152710,152911,152395,151744,152260,153650,155464,156074,156398,156273,156532,156821,157234,158419,160657
395011,"Racine, WI",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195426,196259,197024,196548,196668,197511,200421,203566,205814,208048,209266,210722,211877,213178,214566,216106,217298,218193,218520,218544,218190,217790,217611,217501,217982,218773,219875,220624,221262,222220,222867,223385,223044,222634,221870,221396,221388,221501,221970,222594,223103,223599,223396,222733,220733,219244,217583,216611,215374,215134,214848,214252,213351,212304,211642,209890,208224,206221,205616,203925,202411,200703,199228,198696,199520,200203,202014,201690,202614,201357,200858,200054,199277,195961,192513,188499,185401,181934,179047,176844,174625,172607,171310,170739,169922,169385,168802,168564,167609,166100,163240,160900,160242,161889,163583,164119,163541,163366,162741,162346,161439,160498,159663,160479,161775,163009,163442,164220,165354,166293,168017,169489,170677,171573,172375,173044,173203,173640,174053,174597,174960,175395,175658,176202,176782,177618,178189,178958,179460,179550,179467,179409,178992,178751,178331,178929,179057,179435,179625,179934,180768,181681,182787,183831,185102,186518,187949,188819,190288,191351,192744,193724,194935,196062,197415,198764,200225,201231,202278,203665,205066,206878,208357,209994,211451,212948,214321,215691,217304,219253,220728,222650,224626,227126,229032,230945,232375,233078,233008,233357,234385,235657,236456,237096,237089
394346,"Athens, GA",220,93398,93676,94037,94378,94783,95231,95665,96049,96321,96603,96950,97356,97893,98419,98966,99507,100132,100870,101526,102134,102627,104398,106098,107783,108134,108660,109234,109862,110470,111102,111684,112148,112648,113137,113885,114482,115145,115538,116044,116644,117388,118201,118906,119469,119883,120320,120843,121434,122176,122872,123558,124251,125073,126000,126812,127691,128579,129607,130160,130692,131143,131848,132490,133098,133757,134500,135170,135692,136014,136306,136622,137005,137472,138365,139220,140232,140985,141840,142463,142876,143180,143382,143612,143840,144255,144672,145030,145642,146330,147183,147782,148265,148752,149184,149697,150093,150541,151028,151568,151993,152615,153432,154678,155736,156331,155961,155383,155336,156093,157117,157734,158060,158467,159129,159394,160938,161732,162893,162393,162532,161863,161637,161654,162435,163035,163392,163753,164053,164389,164722,164863,164754,164945,165241,165568,165590,165744,165982,166361,166470,166614,166639,166717,166662,166462,166695,166732,166770,166186,165828,165510,165232,164782,164164,163361,162495,161589,160641,159782,157841,155888,153786,152669,151535,150296,149171,149019,148667,148674,148140,148353,148276,148307,147946,147566,146947,146094,144684,143205,142182,141546,140553,139271,138098,137118,136168,134652,132696,131134,129815,128509,126729,125135,124235,124661,125551,126765,126552,127636,129468,132371,135300,137116,138373,138458,138671,139349,141339,142593,142770,141565,141243,141851,142626,143665,144660,145821,146593,146865,146695,146616,146770,147103,147747,148577,149624,150643,151890,152740,153325,153570,153763,154097,154495,155111,155436,156090,156467,157325,158273,159857,161239,161934,162240,162673,163450,163505,163403,163248,164022,165708,167826,170108,171686,172666,173560,174027,175692,178271,180884,182785,182740,183154,183584,185392,187036,188552,189711,191160,192332,193129,194061,194865,196041,197009,198647,200073,201485,202453,203309,203954,205431,207396,208169,208921
395162,"Torrington, CT",221,139918,141718,142289,142836,142482,141120,140281,141034,142487,143674,145425,146559,147336,146308,145083,144503,144582,144800,145003,145440,144760,145123,145356,146771,146757,147171,147640,148089,148639,149391,150203,150949,151811,152699,153244,153752,154353,155200,155744,156400,157100,157943,158774,159695,160838,162063,163458,164646,165596,166169,167163,168428,169751,170797,171647,172370,173104,174098,175197,176247,177315,178988,180665,182760,184686,187168,188968,190799,192336,193985,195454,196581,197867,199157,200504,202004,203388,204786,206707,209371,212240,214796,217459,220073,222391,224227,226574,229228,232083,234968,237774,240272,242511,243924,245190,246359,249041,251715,254302,255512,257094,258893,261332,264033,266740,269366,271709,274256,276474,278765,280805,283191,285863,288855,291893,294494,296830,298820,300696,301410,302494,303376,304707,305670,306649,307044,307241,306285,305349,303655,301175,300512,300800,302658,302128,301220,300086,300062,299825,299424,298823,296951,295392,294680,295372,295359,292782,290570,287575,286310,284931,285048,285574,284585,284058,282894,282466,280282,278647,276370,275975,273958,273136,269237,265489,260212,259115,257591,256768,253985,253282,252989,253110,254041,254900,254901,254962,254712,255022,254381,254215,253429,251898,250921,249164,248319,245451,243572,239619,235675,231956,227209,224738,221243,220120,216457,215749,214100,215083,215368,219365,223914,227116,224659,222122,221837,226079,229266,231362,231691,232755,232469,231436,229659,228966,230550,231278,231192,228423,226857,224286,224500,222773,222418,221632,224437,227309,228918,228550,228304,229046,229481,229756,229331,229071,228813,228225,227999,227434,228297,228331,228603,228492,228846,229419,229297,229700,229999,229918,229356,228872,229124,229708,231201,232519,234695,235469,236457,236477,237079,237922,238751,238709,238467,238030,238634,239613,241008,241943,242109,241666,240948,240026,239616,239246,240190,241439,243119,243529,243547,243751,244026,244091,243882,244095
395118,"St. Cloud, MN",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154256,154906,154701,155112,155540,156940,158177,159170,160425,162088,164083,165360,166723,167777,168756,168965,169105,169486,170113,170571,170565,170396,170729,172270,172863,173506,173786,175744,177317,178108,178395,178587,179105,179617,179687,179604,180133,181014,181976,182507,183395,184672,185794,186153,186483,186813,187774,188452,188792,189030,189252,190094,190851,191299,190888,189994,189154,187206,183223,179145,176345,175452,174887,174243,174439,174517,174728,174493,173776,173028,172387,171475,169041,166267,164747,164791,165219,165340,165449,166387,166948,167413,166649,166028,165292,164658,163820,162861,162010,161229,160616,159667,158482,157091,156191,155669,156163,158194,160309,161077,159818,158548,158313,158617,158587,158635,159537,160801,161459,160497,159401,158258,158444,156740,153975,152009,150853,150817,148862,147837,147750,148731,149791,149886,149407,149115,149771,150826,152050,152403,153546,154826,155882,156218,156096,156358,156393,156605,156713,156490,156908,157344,157507,157012,157360,158333,159458,160206,161145,162152,163170,164211,165846,167681,169847,170812,170437,169130,168090,167968,167640,167236,166834,166516,165289,164971,165404,167011,167808,167767,167809,167810,168765,170412,172630,174452,176048,176700,177174,176799,177316,178260,179276,179556,179646,179940,180423,181193,182482,184132,185945,187146,188253,188820,189535,189958,190303,190978,191394,191890,192974,194452,196334,197812,199133,200006,200544,201420,202499,203719,204720,205372,205083,204908,205690,207260,209183,210501,211380,211893,211677,211361,210741
394681,"Hilton Head Island, SC",223,181457,182094,182505,183142,183848,184817,185925,186762,187462,188024,188721,189680,190474,191472,192254,193414,194410,195627,196850,198303,199694,201008,202018,202806,203254,203696,204023,204778,205483,206602,207646,209052,210350,211747,212721,214299,215640,217520,218793,220027,220968,221682,222757,223785,225110,226154,227217,228416,232786,234453,238975,237284,237015,234090,230802,229082,227220,228722,229333,229977,230302,231373,231779,232379,232749,233329,234031,234501,234829,234769,234569,234457,234629,235204,235750,236410,236968,237519,238166,238944,239610,240091,240501,241403,242106,243720,244304,246465,246605,248361,249262,252231,253631,254973,255555,257234,258848,261256,262930,263896,264227,265743,268985,272477,276134,279187,281736,284408,286647,289937,293218,299353,306438,313048,318396,321496,325462,328686,335016,337083,339183,339637,347732,355102,361887,364068,366291,368216,369865,370793,371367,371364,370368,367341,363300,361037,360124,360127,357942,354691,351662,349317,348090,343709,338862,333850,330477,327128,323259,319692,316619,314388,312430,309866,306217,303160,298879,295098,290892,288503,286623,285647,284442,282782,280381,278539,276490,274897,273739,273025,271857,270056,268885,267738,266806,265549,263964,262049,259674,257774,255356,253316,251303,249639,247702,246313,245058,243334,241750,240640,239819,239923,239959,240805,240758,240928,241586,241880,242650,242754,244013,244364,244785,245407,246936,248005,248083,248047,248761,250167,251722,253283,254499,256114,257696,258980,260088,260835,261448,261698,262392,263335,264121,264111,264259,265091,267445,269706,270748,271198,271165,272015,272634,272769,272708,272663,274279,276222,278419,280730,282907,284994,286077,286416,286101,286129,286845,287784,288406,288057,287717,286741,286363,286639,287535,288400,288949,289285,290067,291086,291985,292848,293688,295282,296685,297766,298888,300085,301289,302560,303779,305038,305741,305532,305422,306344,308180,309534,309282,308893,308536,308650,308864,309409,310339
753869,"Bloomington, IL",224,101142,101222,101250,101506,102140,102898,103561,104166,104600,105153,105355,105576,105658,105620,105825,106027,106357,106524,106841,107243,107628,107092,106527,106156,106443,106736,107003,107522,108000,108515,108860,109296,109608,109911,110271,110519,110902,111247,111868,112523,113051,113497,113926,114513,115330,116169,116971,117502,118065,118608,119110,119500,119838,120218,120534,120946,120911,120853,120695,120896,121070,121190,121386,121519,121898,122294,122740,123115,123451,123838,124177,124614,125136,125601,125930,126223,126504,127178,127789,128506,128676,128929,129230,129612,129949,130183,130563,130842,131248,131601,131965,132147,132544,133086,133624,133906,134146,134294,134462,134511,134771,135050,135532,135950,136398,136943,137251,137518,137520,137682,137828,138227,138667,139062,139226,139390,139680,140074,140461,141044,141376,141499,141446,141796,142453,143225,143882,144581,145139,145609,146040,146509,146808,146861,146761,146725,146702,146725,146728,146846,147070,147199,147212,146919,145849,144908,144026,143970,143996,143973,143851,143782,143791,144193,144451,144467,144192,144127,144244,144493,144324,144303,144143,144117,144034,144083,144326,144600,144865,144805,144580,144231,143856,143421,143035,142655,142293,142022,141757,141573,140715,139791,138914,138899,138612,138017,136954,136191,135290,134869,135073,135839,136435,137051,137450,137666,137468,137144,137274,137302,137809,137913,137758,137491,137739,139020,140563,141345,141655,141730,141930,142026,142341,142711,142768,142681,143059,143236,143088,142436,142115,141869,141770,141822,141720,141549,141467,141104,141431,141543,142234,142127,142061,142023,142029,141215,140666,140586,141066,141152,141267,141519,141704,141525,141473,141482,141650,141568,141717,141444,142022,142982,143670,143782,143380,143464,143444,143444,143507,143875,144156,144451,144091,143920,144163,144607,144965,144859,144715,144278,143874,143474,143420,143394,143388,143286,143220,143521,143745,143949,143925,144197,144533,144888,145059
394680,"Hilo, HI",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274046,273038,272217,270193,268152,265690,263048,260245,257134,254225,251120,249005,249894,251794,251522,248434,248468,249643,252505,250955,249636,247077,247136,247112,250197,253614,259912,266186,270970,277411,282817,292746,302603,313044,316906,318148,315176,315458,317322,322461,325836,328275,328999,329809,329390,326904,325453,324889,326856,326646,324715,321583,319580,317982,318457,321287,324286,327903,330029,333007,333934,336318,338449,341750,343633,345955,348156,348210,348478,349081,352180,355122,357030,359152,360273,361532,360832,360033,358968,359483,360410,361985,362931,364440,363188,361704,360998,362171,363676,362578,361487,359972,360403,361798,366125,370173,374133,374361,374878,375315,377575,379971,381758,382502,382021,382179
